institution_id,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13
INST_027,4.827725493743068,2.4106433415561774,-0.11511141029748995,-0.4542093514811339,0.5502429797789072,-0.3243516850678793,0.1838579809512803,-0.9155242396262417,-0.3169590639668695,0.38031340096413535,-0.42194019036478986,0.12608370025906201,0.05222790154464007
INST_028,-1.624536575987921,0.009749896657132169,-1.0088604365552434,0.39184702061412013,-1.5039307030798155,-1.024256659991098,-0.48127771239054784,0.5131565260811211,0.0714631901297314,0.4134289486269469,-0.5007499068394174,-0.30033622129256843,-0.08833282822696457
INST_029,0.32942587899031944,1.62787703973093,0.23062135866179384,-0.3991157301923185,-0.14865548572536086,-0.9659989410992852,-0.7186070108788367,-0.7332902309994344,-0.41165944967820156,-0.43629404808187633,0.1821286645725046,0.09861288187488297,0.6541352625515235
INST_030,0.04887182092104615,2.6863771165312187,2.061501654831711,-0.11329430606855635,0.12436903064831917,-0.16138404682438165,-0.12702459443202138,1.1296434335770376,0.04842464956311918,0.3239958350690536,0.10673257237690846,-0.32884984750035295,0.5250699514397938
INST_031,-0.4732634116681166,-3.9435044711132683,-0.13812109537303174,0.684462618648122,0.01102113179589183,0.08193619394300022,0.22185789237586964,-0.30598991449668966,-0.027935954915374678,0.32654539466547655,-0.2292018428803543,-0.21516466579631768,0.3476378919026347
INST_032,-0.7303706793632334,0.4952888493733828,0.7458647646547227,-0.5635385701779729,1.332920255672948,-0.2667301125816221,-0.13917946456081073,-0.44973117458869594,0.17209293860997335,-0.10935806278155466,0.1472191666440147,0.0384142108560171,0.011884066711274777
INST_033,0.9346661252167158,-0.2660987781609442,-0.9224202845049224,-2.090186183986601,-0.9088984931118748,0.7987339939727951,0.000459328771897656,-0.0987919730527044,1.392348961528857,-0.010571960071858804,0.41472238548593754,-0.4471395500061323,-0.23147398527605195
INST_034,3.971132199101662,-0.1290285091354778,0.17882776444975515,0.8284042528319187,-0.4449407500000759,0.2469988277259411,0.19384906201857405,0.36437827546851176,0.3881337592794566,-0.007611959890887952,0.3477501718863415,0.20705007071548626,-0.010664115431033587
INST_035,-3.519038883760467,0.7799307225007934,1.4884664422367626,0.10647756812464616,0.34176401042492205,0.6741558544217693,0.27646380782179214,-0.05618209501928009,0.11288862914228306,-0.3925604060697485,-0.13873836631285985,0.5453434199923942,-0.3050736547969532
INST_036,4.497956068801654,-0.016456576027779547,-0.2725716456461636,-0.4549838103287841,0.778277184465236,0.6123530983086616,0.2624222008244669,0.38614388914796616,-0.9292358435957774,-0.5379650504918044,0.6917205925077387,0.20978345169999904,0.6981590478473766
INST_037,5.456361066188413,1.2856895622572517,0.10300006721514415,-0.6993137601152744,-0.03508574173171914,-0.7793154777740943,-0.030579917001135305,-0.9651272154931193,-0.013361050037992562,0.213437578528789,0.030623391441789924,0.08325040165186764,0.19719435801227014
INST_038,-2.0031018701466183,-2.15290492143846,1.4416375278563685,0.4291976877962587,-0.3727076035232363,-0.37286400695921285,-0.4842921538429651,-0.3437148311026222,0.1790051974810921,-0.030266782975735176,0.1783196607488262,-0.2636904931230157,0.1899803377276434
INST_039,3.4211203755342776,0.07345586916159351,0.7614930876299214,1.1916418948883638,-0.23601561165274546,-0.21821683356929822,-0.2613336019486797,0.24105497833383294,0.16190511069264132,-0.16471612016518794,0.07955323635083171,-0.22172515461601836,-0.3045955218750464
INST_040,-0.8074306703166485,-0.510636942119716,-1.2641074060605844,-0.06259068075730564,-1.1526175575166402,-0.785884028946389,-0.7401031763295522,-0.0721373756973544,-0.14722156586521956,-0.017375045434919214,0.2919024488029334,-0.39720657641481283,-0.3343068081393374
INST_041,4.655049665438911,-0.5373855031302307,0.319366466726744,0.08205069370364997,-0.7228110711823518,0.14682002633196695,-0.04672558941562575,-0.009762230840366237,0.08980102033396728,0.0015438163575972647,-0.4229938894565105,-0.1832930221127055,-0.22750156024384377
INST_042,0.07655648043719493,-2.3437960534580795,0.02769440936097723,-0.7957584041961056,0.28601923534641654,0.21051339059780924,0.29647483764590293,0.0325597710694993,-0.2277376316574862,0.44331737842144425,0.49310917893289236,0.1866001256799748,-0.2724371096209815
INST_043,-2.424857398174537,1.0033322488622824,1.422467996200729,-1.018257195324192,-0.4217553595794741,0.7885964473612288,-0.4441509758939913,-1.628754660476473,-1.0495968488586451,0.14034033066766885,-0.11011270062485665,-0.6480694981438655,-0.3428206478297363
