candidate_id,institution_id,reference_profile,target_profile,certainty_class,rank,is_exact_global_minimum,weighted_l1,l0,total_cost,plausibility_distance,target_margin,changed_features_json,signed_items_json,changes_json,ensemble_support,support_R0_KMEANS,support_R0_WARD,support_R1_PCA85_KMEANS,support_R1_PCA85_WARD,minimum_family_support,maximum_family_support,family_support_range,valid_tau_0.80,valid_tau_0.90,valid_tau_0.95
INST_022__CF02,INST_022,2,1,CORE,2,False,5.99998550003725,4,6.99998550003725,0.9269855252996828,0.2402491565617643,"[""digital_usage_constraint_score"", ""device_constraint"", ""recording_system_constraint"", ""resource_constraint_score""]","[""digital_usage_constraint_score↓"", ""device_constraint↓"", ""recording_system_constraint↓"", ""resource_constraint_score↓""]","[{""feature"": ""digital_usage_constraint_score"", ""from"": 0.6666666666666666, ""to"": 0.0, ""delta"": -0.6666666666666666, ""signed_direction"": ""DOWN"", ""actionability_class"": ""INDIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""device_constraint"", ""from"": 0.6666666666666666, ""to"": 0.3333333333333333, ""delta"": -0.3333333333333333, ""signed_direction"": ""DOWN"", ""actionability_class"": ""DIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""recording_system_constraint"", ""from"": 1.0, ""to"": 0.3333333333333333, ""delta"": -0.6666666666666667, ""signed_direction"": ""DOWN"", ""actionability_class"": ""DIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""resource_constraint_score"", ""from"": 1.0, ""to"": 0.0, ""delta"": -1.0, ""signed_direction"": ""DOWN"", ""actionability_class"": ""CONTEXTUALLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}]",0.47764227642276424,0.348,0.6024590163934426,0.36,0.6083333333333333,0.348,0.6083333333333333,0.2603333333333333,False,False,False
INST_023__CF01,INST_023,1,2,BOUNDARY,1,True,0.999998000004,2,1.499998000004,0.7926762174447112,0.679818749690448,"[""administrative_disorganization_constraint"", ""resource_constraint_score""]","[""administrative_disorganization_constraint↓"", ""resource_constraint_score↑""]","[{""feature"": ""administrative_disorganization_constraint"", ""from"": 0.5, ""to"": 0.25, ""delta"": -0.25, ""signed_direction"": ""DOWN"", ""actionability_class"": ""INDIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""resource_constraint_score"", ""from"": 0.5, ""to"": 0.75, ""delta"": 0.25, ""signed_direction"": ""UP"", ""actionability_class"": ""CONTEXTUALLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}]",0.9522357723577236,0.956,0.9139344262295082,0.992,0.9458333333333333,0.9139344262295082,0.992,0.07806557377049184,True,True,True
INST_023__CF02,INST_023,1,2,BOUNDARY,2,False,1.499997000006,2,1.999997000006,0.7874418697854337,1.3262496588437642,"[""internet_stability_constraint"", ""resource_constraint_score""]","[""internet_stability_constraint↑"", ""resource_constraint_score↑""]","[{""feature"": ""internet_stability_constraint"", ""from"": 0.25, ""to"": 0.5, ""delta"": 0.25, ""signed_direction"": ""UP"", ""actionability_class"": ""CONTEXTUALLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""resource_constraint_score"", ""from"": 0.5, ""to"": 1.0, ""delta"": 0.5, ""signed_direction"": ""UP"", ""actionability_class"": ""CONTEXTUALLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}]",0.9969512195121951,1.0,0.9959016393442623,1.0,0.9916666666666667,0.9916666666666667,1.0,0.008333333333333304,True,True,True
INST_023__CF03,INST_023,1,2,BOUNDARY,3,False,1.499997000006,3,2.249997000006,0.7187777045413875,1.1173420350768022,"[""administrative_disorganization_constraint"", ""system_change_resistance_constraint"", ""resource_constraint_score""]","[""administrative_disorganization_constraint↓"", ""system_change_resistance_constraint↓"", ""resource_constraint_score↑""]","[{""feature"": ""administrative_disorganization_constraint"", ""from"": 0.5, ""to"": 0.25, ""delta"": -0.25, ""signed_direction"": ""DOWN"", ""actionability_class"": ""INDIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""system_change_resistance_constraint"", ""from"": 0.5, ""to"": 0.25, ""delta"": -0.25, ""signed_direction"": ""DOWN"", ""actionability_class"": ""INDIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""resource_constraint_score"", ""from"": 0.5, ""to"": 0.75, ""delta"": 0.25, ""signed_direction"": ""UP"", ""actionability_class"": ""CONTEXTUALLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}]",0.9969512195121951,1.0,0.9959016393442623,1.0,0.9916666666666667,0.9916666666666667,1.0,0.008333333333333304,True,True,True
INST_023__CF04,INST_023,1,2,BOUNDARY,4,False,1.999996000008,4,2.999996000008,0.6366719789241405,1.7069032018636392,"[""internet_stability_constraint"", ""administrative_disorganization_constraint"", ""system_change_resistance_constraint"", ""resource_constraint_score""]","[""internet_stability_constraint↑"", ""administrative_disorganization_constraint↓"", ""system_change_resistance_constraint↓"", ""resource_constraint_score↑""]","[{""feature"": ""internet_stability_constraint"", ""from"": 0.25, ""to"": 0.5, ""delta"": 0.25, ""signed_direction"": ""UP"", ""actionability_class"": ""CONTEXTUALLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""administrative_disorganization_constraint"", ""from"": 0.5, ""to"": 0.25, ""delta"": -0.25, ""signed_direction"": ""DOWN"", ""actionability_class"": ""INDIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""system_change_resistance_constraint"", ""from"": 0.5, ""to"": 0.25, ""delta"": -0.25, ""signed_direction"": ""DOWN"", ""actionability_class"": ""INDIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""resource_constraint_score"", ""from"": 0.5, ""to"": 0.75, ""delta"": 0.25, ""signed_direction"": ""UP"", ""actionability_class"": ""CONTEXTUALLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}]",0.9989837398373984,1.0,0.9959016393442623,1.0,1.0,0.9959016393442623,1.0,0.004098360655737654,True,True,True
INST_025__CF01,INST_025,1,2,BOUNDARY,1,True,3.499993000014,4,4.499993000013999,0.7650748659084027,1.1972285192025134,"[""willingness_constraint_score"", ""staffing_constraint_score"", ""time_constraint_score"", ""system_change_resistance_constraint""]","[""willingness_constraint_score↓"", ""staffing_constraint_score↓"", ""time_constraint_score↓"", ""system_change_resistance_constraint↓""]","[{""feature"": ""willingness_constraint_score"", ""from"": 0.75, ""to"": 0.25, ""delta"": -0.5, ""signed_direction"": ""DOWN"", ""actionability_class"": ""INDIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""staffing_constraint_score"", ""from"": 1.0, ""to"": 0.5, ""delta"": -0.5, ""signed_direction"": ""DOWN"", ""actionability_class"": ""CONTEXTUALLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""time_constraint_score"", ""from"": 0.75, ""to"": 0.5, ""delta"": -0.25, ""signed_direction"": ""DOWN"", ""actionability_class"": ""INDIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""system_change_resistance_constraint"", ""from"": 0.75, ""to"": 0.25, ""delta"": -0.5, ""signed_direction"": ""DOWN"", ""actionability_class"": ""INDIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}]",0.9979674796747967,1.0,0.9959016393442623,1.0,0.9958333333333333,0.9958333333333333,1.0,0.004166666666666652,True,True,True
INST_027__CF01,INST_027,2,1,CORE,1,True,5.999984000043501,4,6.999984000043501,0.9520559153050864,0.0224457606020918,"[""digital_usage_constraint_score"", ""device_constraint"", ""digital_tool_variety_constraint"", ""internet_stability_constraint""]","[""digital_usage_constraint_score↓"", ""device_constraint↓"", ""digital_tool_variety_constraint↓"", ""internet_stability_constraint↓""]","[{""feature"": ""digital_usage_constraint_score"", ""from"": 1.0, ""to"": 0.6666666666666666, ""delta"": -0.33333333333333337, ""signed_direction"": ""DOWN"", ""actionability_class"": ""INDIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""device_constraint"", ""from"": 1.0, ""to"": 0.3333333333333333, ""delta"": -0.6666666666666667, ""signed_direction"": ""DOWN"", ""actionability_class"": ""DIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""digital_tool_variety_constraint"", ""from"": 1.0, ""to"": 0.2, ""delta"": -0.8, ""signed_direction"": ""DOWN"", ""actionability_class"": ""DIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""internet_stability_constraint"", ""from"": 1.0, ""to"": 0.5, ""delta"": -0.5, ""signed_direction"": ""DOWN"", ""actionability_class"": ""CONTEXTUALLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}]",0.3485772357723577,0.236,0.4959016393442623,0.188,0.48333333333333334,0.188,0.4959016393442623,0.3079016393442623,False,False,False
INST_027__CF02,INST_027,2,1,CORE,2,False,5.999985250037376,4,6.999985250037376,0.9492709099769095,0.1108503631339385,"[""digital_usage_constraint_score"", ""digital_tool_variety_constraint"", ""internet_stability_constraint"", ""resource_constraint_score""]","[""digital_usage_constraint_score↓"", ""digital_tool_variety_constraint↓"", ""internet_stability_constraint↓"", ""resource_constraint_score↓""]","[{""feature"": ""digital_usage_constraint_score"", ""from"": 1.0, ""to"": 0.3333333333333333, ""delta"": -0.6666666666666667, ""signed_direction"": ""DOWN"", ""actionability_class"": ""INDIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""digital_tool_variety_constraint"", ""from"": 1.0, ""to"": 0.4, ""delta"": -0.6, ""signed_direction"": ""DOWN"", ""actionability_class"": ""DIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""internet_stability_constraint"", ""from"": 1.0, ""to"": 0.25, ""delta"": -0.75, ""signed_direction"": ""DOWN"", ""actionability_class"": ""CONTEXTUALLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""resource_constraint_score"", ""from"": 1.0, ""to"": 0.5, ""delta"": -0.5, ""signed_direction"": ""DOWN"", ""actionability_class"": ""CONTEXTUALLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}]",0.27947154471544716,0.168,0.3975409836065574,0.136,0.425,0.136,0.425,0.289,False,False,False
INST_027__CF03,INST_027,2,1,CORE,3,False,6.499983250045126,4,7.499983250045126,0.9222031547605762,0.1372319396713202,"[""digital_usage_constraint_score"", ""device_constraint"", ""internet_stability_constraint"", ""recording_system_constraint""]","[""digital_usage_constraint_score↓"", ""device_constraint↓"", ""internet_stability_constraint↓"", ""recording_system_constraint↓""]","[{""feature"": ""digital_usage_constraint_score"", ""from"": 1.0, ""to"": 0.3333333333333333, ""delta"": -0.6666666666666667, ""signed_direction"": ""DOWN"", ""actionability_class"": ""INDIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""device_constraint"", ""from"": 1.0, ""to"": 0.3333333333333333, ""delta"": -0.6666666666666667, ""signed_direction"": ""DOWN"", ""actionability_class"": ""DIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""internet_stability_constraint"", ""from"": 1.0, ""to"": 0.0, ""delta"": -1.0, ""signed_direction"": ""DOWN"", ""actionability_class"": ""CONTEXTUALLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""recording_system_constraint"", ""from"": 1.0, ""to"": 0.6666666666666666, ""delta"": -0.33333333333333337, ""signed_direction"": ""DOWN"", ""actionability_class"": ""DIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}]",0.36077235772357724,0.252,0.5,0.196,0.5041666666666667,0.196,0.5041666666666667,0.30816666666666664,False,False,False
INST_027__CF04,INST_027,2,1,CORE,4,False,6.4999840000410005,4,7.499984000041,0.9163232317500224,0.0822791725971519,"[""digital_usage_constraint_score"", ""device_constraint"", ""internet_stability_constraint"", ""resource_constraint_score""]","[""digital_usage_constraint_score↓"", ""device_constraint↓"", ""internet_stability_constraint↓"", ""resource_constraint_score↓""]","[{""feature"": ""digital_usage_constraint_score"", ""from"": 1.0, ""to"": 0.3333333333333333, ""delta"": -0.6666666666666667, ""signed_direction"": ""DOWN"", ""actionability_class"": ""INDIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""device_constraint"", ""from"": 1.0, ""to"": 0.6666666666666666, ""delta"": -0.33333333333333337, ""signed_direction"": ""DOWN"", ""actionability_class"": ""DIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""internet_stability_constraint"", ""from"": 1.0, ""to"": 0.0, ""delta"": -1.0, ""signed_direction"": ""DOWN"", ""actionability_class"": ""CONTEXTUALLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""resource_constraint_score"", ""from"": 1.0, ""to"": 0.25, ""delta"": -0.75, ""signed_direction"": ""DOWN"", ""actionability_class"": ""CONTEXTUALLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}]",0.3089430894308943,0.188,0.4672131147540984,0.128,0.4625,0.128,0.4672131147540984,0.3392131147540984,False,False,False
INST_030__CF01,INST_030,1,2,CORE,1,True,5.999988000024,4,6.999988000024,0.7955806928058418,0.8118023264964118,"[""willingness_constraint_score"", ""time_constraint_score"", ""administrative_disorganization_constraint"", ""system_change_resistance_constraint""]","[""willingness_constraint_score↓"", ""time_constraint_score↓"", ""administrative_disorganization_constraint↓"", ""system_change_resistance_constraint↓""]","[{""feature"": ""willingness_constraint_score"", ""from"": 0.75, ""to"": 0.0, ""delta"": -0.75, ""signed_direction"": ""DOWN"", ""actionability_class"": ""INDIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""time_constraint_score"", ""from"": 0.75, ""to"": 0.25, ""delta"": -0.5, ""signed_direction"": ""DOWN"", ""actionability_class"": ""INDIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""administrative_disorganization_constraint"", ""from"": 1.0, ""to"": 0.0, ""delta"": -1.0, ""signed_direction"": ""DOWN"", ""actionability_class"": ""INDIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""system_change_resistance_constraint"", ""from"": 1.0, ""to"": 0.25, ""delta"": -0.75, ""signed_direction"": ""DOWN"", ""actionability_class"": ""INDIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}]",0.9796747967479674,0.972,0.9631147540983607,1.0,0.9833333333333333,0.9631147540983607,1.0,0.03688524590163933,True,True,True
INST_030__CF02,INST_030,1,2,CORE,2,False,6.166654777800963,4,7.166654777800963,0.7947778319270666,1.145548755020974,"[""willingness_constraint_score"", ""training_deficit_score"", ""administrative_disorganization_constraint"", ""system_change_resistance_constraint""]","[""willingness_constraint_score↓"", ""training_deficit_score↓"", ""administrative_disorganization_constraint↓"", ""system_change_resistance_constraint↓""]","[{""feature"": ""willingness_constraint_score"", ""from"": 0.75, ""to"": 0.0, ""delta"": -0.75, ""signed_direction"": ""DOWN"", ""actionability_class"": ""INDIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""training_deficit_score"", ""from"": 1.0, ""to"": 0.5, ""delta"": -0.5, ""signed_direction"": ""DOWN"", ""actionability_class"": ""DIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""administrative_disorganization_constraint"", ""from"": 1.0, ""to"": 0.0, ""delta"": -1.0, ""signed_direction"": ""DOWN"", ""actionability_class"": ""INDIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""system_change_resistance_constraint"", ""from"": 1.0, ""to"": 0.0, ""delta"": -1.0, ""signed_direction"": ""DOWN"", ""actionability_class"": ""INDIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}]",0.991869918699187,0.988,0.9918032786885246,0.996,0.9916666666666667,0.988,0.996,0.008000000000000007,True,True,True
INST_033__CF01,INST_033,1,2,HALO,1,True,3.4999910000242505,4,4.4999910000242505,0.7982769820819161,0.7798707361643893,"[""device_constraint"", ""digital_tool_variety_constraint"", ""system_change_resistance_constraint"", ""admin_time_load_constraint""]","[""device_constraint↑"", ""digital_tool_variety_constraint↑"", ""system_change_resistance_constraint↓"", ""admin_time_load_constraint↓""]","[{""feature"": ""device_constraint"", ""from"": 0.0, ""to"": 0.6666666666666666, ""delta"": 0.6666666666666666, ""signed_direction"": ""UP"", ""actionability_class"": ""DIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""digital_tool_variety_constraint"", ""from"": 0.2, ""to"": 0.4, ""delta"": 0.2, ""signed_direction"": ""UP"", ""actionability_class"": ""DIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""system_change_resistance_constraint"", ""from"": 0.5, ""to"": 0.25, ""delta"": -0.25, ""signed_direction"": ""DOWN"", ""actionability_class"": ""INDIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""admin_time_load_constraint"", ""from"": 1.0, ""to"": 0.6666666666666666, ""delta"": -0.33333333333333337, ""signed_direction"": ""DOWN"", ""actionability_class"": ""INDIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}]",0.9888211382113821,0.996,0.9836065573770492,0.992,0.9833333333333333,0.9833333333333333,0.996,0.012666666666666715,True,True,True
INST_033__CF02,INST_033,1,2,HALO,2,False,3.9999895000285006,3,4.749989500028501,0.7875999368060848,1.5247692683104104,"[""device_constraint"", ""digital_tool_variety_constraint"", ""admin_time_load_constraint""]","[""device_constraint↑"", ""digital_tool_variety_constraint↑"", ""admin_time_load_constraint↓""]","[{""feature"": ""device_constraint"", ""from"": 0.0, ""to"": 0.6666666666666666, ""delta"": 0.6666666666666666, ""signed_direction"": ""UP"", ""actionability_class"": ""DIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""digital_tool_variety_constraint"", ""from"": 0.2, ""to"": 0.8, ""delta"": 0.6000000000000001, ""signed_direction"": ""UP"", ""actionability_class"": ""DIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""admin_time_load_constraint"", ""from"": 1.0, ""to"": 0.6666666666666666, ""delta"": -0.33333333333333337, ""signed_direction"": ""DOWN"", ""actionability_class"": ""INDIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}]",0.9989837398373984,1.0,0.9959016393442623,1.0,1.0,0.9959016393442623,1.0,0.004098360655737654,True,True,True
INST_033__CF03,INST_033,1,2,HALO,3,False,3.999989750027375,4,4.999989750027375,0.7796469749554055,1.480771605871428,"[""device_constraint"", ""digital_tool_variety_constraint"", ""recording_system_constraint"", ""system_change_resistance_constraint""]","[""device_constraint↑"", ""digital_tool_variety_constraint↑"", ""recording_system_constraint↑"", ""system_change_resistance_constraint↓""]","[{""feature"": ""device_constraint"", ""from"": 0.0, ""to"": 0.6666666666666666, ""delta"": 0.6666666666666666, ""signed_direction"": ""UP"", ""actionability_class"": ""DIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""digital_tool_variety_constraint"", ""from"": 0.2, ""to"": 0.6, ""delta"": 0.39999999999999997, ""signed_direction"": ""UP"", ""actionability_class"": ""DIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""recording_system_constraint"", ""from"": 0.6666666666666666, ""to"": 1.0, ""delta"": 0.33333333333333337, ""signed_direction"": ""UP"", ""actionability_class"": ""DIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""system_change_resistance_constraint"", ""from"": 0.5, ""to"": 0.25, ""delta"": -0.25, ""signed_direction"": ""DOWN"", ""actionability_class"": ""INDIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}]",0.9989837398373984,1.0,0.9959016393442623,1.0,1.0,0.9959016393442623,1.0,0.004098360655737654,True,True,True
INST_034__CF01,INST_034,2,1,CORE,1,True,4.499989750024626,4,5.499989750024626,0.9418335798025034,0.3006824019655405,"[""device_constraint"", ""digital_tool_variety_constraint"", ""administrative_disorganization_constraint"", ""recording_system_constraint""]","[""device_constraint↓"", ""digital_tool_variety_constraint↓"", ""administrative_disorganization_constraint↑"", ""recording_system_constraint↓""]","[{""feature"": ""device_constraint"", ""from"": 0.6666666666666666, ""to"": 0.3333333333333333, ""delta"": -0.3333333333333333, ""signed_direction"": ""DOWN"", ""actionability_class"": ""DIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""digital_tool_variety_constraint"", ""from"": 0.8, ""to"": 0.2, ""delta"": -0.6000000000000001, ""signed_direction"": ""DOWN"", ""actionability_class"": ""DIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""administrative_disorganization_constraint"", ""from"": 0.0, ""to"": 0.5, ""delta"": 0.5, ""signed_direction"": ""UP"", ""actionability_class"": ""INDIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""recording_system_constraint"", ""from"": 1.0, ""to"": 0.3333333333333333, ""delta"": -0.6666666666666667, ""signed_direction"": ""DOWN"", ""actionability_class"": ""DIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}]",0.4573170731707317,0.296,0.6229508196721312,0.296,0.625,0.296,0.625,0.329,False,False,False
INST_034__CF02,INST_034,2,1,CORE,2,False,4.499990250021376,4,5.499990250021376,0.9177743220235288,0.0715649164105936,"[""digital_tool_variety_constraint"", ""internet_stability_constraint"", ""administrative_disorganization_constraint"", ""resource_constraint_score""]","[""digital_tool_variety_constraint↓"", ""internet_stability_constraint↓"", ""administrative_disorganization_constraint↑"", ""resource_constraint_score↓""]","[{""feature"": ""digital_tool_variety_constraint"", ""from"": 0.8, ""to"": 0.2, ""delta"": -0.6000000000000001, ""signed_direction"": ""DOWN"", ""actionability_class"": ""DIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""internet_stability_constraint"", ""from"": 0.5, ""to"": 0.25, ""delta"": -0.25, ""signed_direction"": ""DOWN"", ""actionability_class"": ""CONTEXTUALLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""administrative_disorganization_constraint"", ""from"": 0.0, ""to"": 0.75, ""delta"": 0.75, ""signed_direction"": ""UP"", ""actionability_class"": ""INDIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""resource_constraint_score"", ""from"": 1.0, ""to"": 0.5, ""delta"": -0.5, ""signed_direction"": ""DOWN"", ""actionability_class"": ""CONTEXTUALLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}]",0.3363821138211382,0.208,0.5163934426229508,0.168,0.4625,0.168,0.5163934426229508,0.3483934426229508,False,False,False
INST_034__CF03,INST_034,2,1,CORE,3,False,4.499990500020501,4,5.499990500020501,0.8892860564224959,0.1221188463576687,"[""digital_tool_variety_constraint"", ""internet_stability_constraint"", ""administrative_disorganization_constraint"", ""recording_system_constraint""]","[""digital_tool_variety_constraint↓"", ""internet_stability_constraint↓"", ""administrative_disorganization_constraint↑"", ""recording_system_constraint↓""]","[{""feature"": ""digital_tool_variety_constraint"", ""from"": 0.8, ""to"": 0.2, ""delta"": -0.6000000000000001, ""signed_direction"": ""DOWN"", ""actionability_class"": ""DIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""internet_stability_constraint"", ""from"": 0.5, ""to"": 0.25, ""delta"": -0.25, ""signed_direction"": ""DOWN"", ""actionability_class"": ""CONTEXTUALLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""administrative_disorganization_constraint"", ""from"": 0.0, ""to"": 1.0, ""delta"": 1.0, ""signed_direction"": ""UP"", ""actionability_class"": ""INDIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""recording_system_constraint"", ""from"": 1.0, ""to"": 0.6666666666666666, ""delta"": -0.33333333333333337, ""signed_direction"": ""DOWN"", ""actionability_class"": ""DIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}]",0.3902439024390244,0.268,0.5245901639344263,0.256,0.5208333333333334,0.256,0.5245901639344263,0.26859016393442625,False,False,False
INST_034__CF04,INST_034,2,1,CORE,4,False,4.999987250033375,3,5.749987250033375,0.9453647404507876,0.0783711174537962,"[""device_constraint"", ""digital_tool_variety_constraint"", ""administrative_disorganization_constraint""]","[""device_constraint↓"", ""digital_tool_variety_constraint↓"", ""administrative_disorganization_constraint↑""]","[{""feature"": ""device_constraint"", ""from"": 0.6666666666666666, ""to"": 0.0, ""delta"": -0.6666666666666666, ""signed_direction"": ""DOWN"", ""actionability_class"": ""DIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""digital_tool_variety_constraint"", ""from"": 0.8, ""to"": 0.2, ""delta"": -0.6000000000000001, ""signed_direction"": ""DOWN"", ""actionability_class"": ""DIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""administrative_disorganization_constraint"", ""from"": 0.0, ""to"": 0.75, ""delta"": 0.75, ""signed_direction"": ""UP"", ""actionability_class"": ""INDIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}]",0.4024390243902439,0.26,0.5737704918032787,0.252,0.5333333333333333,0.252,0.5737704918032787,0.32177049180327866,False,False,False
