institution_id,target_margin,plausibility_distance,changes_json
INST_023,4.192249557956428,0.8657407369803579,"[{""feature"": ""digital_usage_constraint_score"", ""from"": 0.3333333333333333, ""to"": 1.0, ""delta"": 0.6666666666666667}, {""feature"": ""internet_stability_constraint"", ""from"": 0.25, ""to"": 1.0, ""delta"": 0.75}, {""feature"": ""administrative_disorganization_constraint"", ""from"": 0.5, ""to"": 0.0, ""delta"": -0.5}, {""feature"": ""system_change_resistance_constraint"", ""from"": 0.5, ""to"": 0.0, ""delta"": -0.5}]"
INST_007,4.266795920986513,0.8871662123412929,"[{""feature"": ""device_constraint"", ""from"": 0.3333333333333333, ""to"": 1.0, ""delta"": 0.6666666666666667}, {""feature"": ""digital_tool_variety_constraint"", ""from"": 0.4, ""to"": 1.0, ""delta"": 0.6}, {""feature"": ""staffing_constraint_score"", ""from"": 0.75, ""to"": 0.0, ""delta"": -0.75}, {""feature"": ""system_change_resistance_constraint"", ""from"": 0.75, ""to"": 0.0, ""delta"": -0.75}]"
INST_043,0.25612327134823776,1.6596243241619786,"[{""feature"": ""digital_usage_constraint_score"", ""from"": 0.0, ""to"": 1.0, ""delta"": 1.0}, {""feature"": ""device_constraint"", ""from"": 0.0, ""to"": 1.0, ""delta"": 1.0}, {""feature"": ""digital_tool_variety_constraint"", ""from"": 0.2, ""to"": 1.0, ""delta"": 0.8}, {""feature"": ""recording_system_constraint"", ""from"": 0.0, ""to"": 1.0, ""delta"": 1.0}]"
INST_046,1.2316356315253452,1.6536707889128341,"[{""feature"": ""digital_usage_constraint_score"", ""from"": 0.0, ""to"": 1.0, ""delta"": 1.0}, {""feature"": ""device_constraint"", ""from"": 0.0, ""to"": 1.0, ""delta"": 1.0}, {""feature"": ""digital_tool_variety_constraint"", ""from"": 0.2, ""to"": 1.0, ""delta"": 0.8}, {""feature"": ""internet_stability_constraint"", ""from"": 0.0, ""to"": 1.0, ""delta"": 1.0}]"
INST_071,3.364806668659752,1.0832996006543005,"[{""feature"": ""device_constraint"", ""from"": 0.6666666666666666, ""to"": 0.0, ""delta"": -0.6666666666666666}, {""feature"": ""recording_system_constraint"", ""from"": 1.0, ""to"": 0.0, ""delta"": -1.0}, {""feature"": ""system_change_resistance_constraint"", ""from"": 0.0, ""to"": 1.0, ""delta"": 1.0}, {""feature"": ""resource_constraint_score"", ""from"": 1.0, ""to"": 0.0, ""delta"": -1.0}]"
INST_065,2.7252463987517412,1.307871971647219,"[{""feature"": ""digital_tool_variety_constraint"", ""from"": 0.8, ""to"": 0.2, ""delta"": -0.6000000000000001}, {""feature"": ""internet_stability_constraint"", ""from"": 0.75, ""to"": 0.0, ""delta"": -0.75}, {""feature"": ""recording_system_constraint"", ""from"": 1.0, ""to"": 0.0, ""delta"": -1.0}, {""feature"": ""system_change_resistance_constraint"", ""from"": 0.25, ""to"": 1.0, ""delta"": 0.75}]"
