institution_id,cost,weighted_l1,l0,plausibility_distance,plausibility_ratio,target_margin,changes_json
INST_023,4.499993000013999,3.499993000014,4,0.5899238907129163,0.7368236781759229,2.676278022381547,"[{""feature"": ""internet_stability_constraint"", ""from"": 0.25, ""to"": 0.5, ""delta"": 0.25}, {""feature"": ""administrative_disorganization_constraint"", ""from"": 0.5, ""to"": 0.0, ""delta"": -0.5}, {""feature"": ""system_change_resistance_constraint"", ""from"": 0.5, ""to"": 0.0, ""delta"": -0.5}, {""feature"": ""resource_constraint_score"", ""from"": 0.5, ""to"": 1.0, ""delta"": 0.5}]"
INST_007,4.99999150001825,3.9999915000182504,4,0.6870457456852026,0.8581303137242257,2.2609859164410806,"[{""feature"": ""digital_tool_variety_constraint"", ""from"": 0.4, ""to"": 0.8, ""delta"": 0.4}, {""feature"": ""staffing_constraint_score"", ""from"": 0.75, ""to"": 0.5, ""delta"": -0.25}, {""feature"": ""administrative_disorganization_constraint"", ""from"": 0.5, ""to"": 0.0, ""delta"": -0.5}, {""feature"": ""system_change_resistance_constraint"", ""from"": 0.75, ""to"": 0.0, ""delta"": -0.75}]"
INST_043,10.499974750069876,9.499974750069876,4,1.6596243241619786,2.072895365267303,0.25612327134823776,"[{""feature"": ""digital_usage_constraint_score"", ""from"": 0.0, ""to"": 1.0, ""delta"": 1.0}, {""feature"": ""device_constraint"", ""from"": 0.0, ""to"": 1.0, ""delta"": 1.0}, {""feature"": ""digital_tool_variety_constraint"", ""from"": 0.2, ""to"": 1.0, ""delta"": 0.8}, {""feature"": ""recording_system_constraint"", ""from"": 0.0, ""to"": 1.0, ""delta"": 1.0}]"
INST_046,8.99998100004775,7.99998100004775,4,1.268193277772172,1.5839921899701634,0.04278762206146425,"[{""feature"": ""device_constraint"", ""from"": 0.0, ""to"": 1.0, ""delta"": 1.0}, {""feature"": ""digital_tool_variety_constraint"", ""from"": 0.2, ""to"": 0.8, ""delta"": 0.6000000000000001}, {""feature"": ""recording_system_constraint"", ""from"": 0.0, ""to"": 1.0, ""delta"": 1.0}, {""feature"": ""resource_constraint_score"", ""from"": 0.0, ""to"": 1.0, ""delta"": 1.0}]"
INST_071,4.999991250020125,3.999991250020125,4,0.7279945623575707,0.7580177366446617,0.22196271324448524,"[{""feature"": ""device_constraint"", ""from"": 0.6666666666666666, ""to"": 0.3333333333333333, ""delta"": -0.3333333333333333}, {""feature"": ""administrative_disorganization_constraint"", ""from"": 0.0, ""to"": 0.75, ""delta"": 0.75}, {""feature"": ""recording_system_constraint"", ""from"": 1.0, ""to"": 0.6666666666666666, ""delta"": -0.33333333333333337}, {""feature"": ""system_change_resistance_constraint"", ""from"": 0.0, ""to"": 0.5, ""delta"": 0.5}]"
INST_065,5.999989000025,4.999989000025,4,0.8104171845300204,0.8438395445784291,0.22901668448503987,"[{""feature"": ""digital_usage_constraint_score"", ""from"": 0.6666666666666666, ""to"": 0.3333333333333333, ""delta"": -0.3333333333333333}, {""feature"": ""internet_stability_constraint"", ""from"": 0.75, ""to"": 0.0, ""delta"": -0.75}, {""feature"": ""administrative_disorganization_constraint"", ""from"": 0.25, ""to"": 1.0, ""delta"": 0.75}, {""feature"": ""resource_constraint_score"", ""from"": 1.0, ""to"": 0.5, ""delta"": -0.5}]"
